	kUp	kDown	score	instance	ConScore
inst_2440	0.166766037743913	-0.0878424295266731	0.254608467270586	inst_2440	0.651851766068749
inst_664	0.197108052334009	-0.057348010334592	0.254456062668601	inst_664	0.651461577910335
inst_609	0.135879797325743	-0.11814868477571	0.254028482101452	inst_609	0.650366880821819
inst_6748	0.115456369686051	-0.138521037818709	0.25397740750476	inst_6748	0.650236119003832
inst_1430	0.115261189218915	-0.138627461036921	0.253888650255836	inst_1430	0.650008881590706
inst_7021	0.204045506967017	-0.049514043377078	0.253559550344095	inst_7021	0.649166315901585
inst_6469	0.186923763506809	-0.066160942678916	0.253084706185725	inst_6469	0.647950613978712
inst_4360	0.197128710120677	-0.0556862694815394	0.252814979602217	inst_4360	0.647260056623332
inst_4802	0.177535867972524	-0.0752267904424257	0.252762658414949	inst_4802	0.647126103268644
inst_2692	0.162313216210806	-0.0902055378539693	0.252518754064776	inst_2692	0.646501656316361
inst_661	0.174161525370968	-0.0783499272347272	0.252511452605695	inst_661	0.646482963029968
inst_3749	0.132841678010641	-0.119397234278534	0.252238912289175	inst_3749	0.64578520192032
inst_6618	0.138152153859195	-0.114013886306666	0.252166040165861	inst_6618	0.645598633803444
inst_3020	0.158265002361399	-0.0936405716080805	0.251905573969479	inst_3020	0.644931785006416
inst_3747	0.190783207926322	-0.0611132125066515	0.251896420432973	inst_3747	0.644908350008353
inst_1316	0.182755876962223	-0.068470198293382	0.251226075255605	inst_1316	0.643192123943966
inst_4014	0.179101585734445	-0.072028644514396	0.251130230248841	inst_4014	0.642946740365024
inst_207	0.109916521171738	-0.140085010353825	0.250001531525563	inst_207	0.640057031848983
inst_256	0.161757592983191	-0.0879857162090255	0.249743309192216	inst_256	0.639395927818018
inst_2455	0.150954995230901	-0.0987851084426949	0.249740103673596	inst_2455	0.639387721009357
inst_6144	0.146435213975491	-0.103271552304447	0.249706766279939	inst_6144	0.639302370199291
inst_3680	0.15115729907275	-0.098531231367923	0.249688530440673	inst_3680	0.63925568257669
inst_6176	0.142813690271393	-0.106763964841872	0.249577655113265	inst_6176	0.638971818183808
inst_5424	0.184285265513107	-0.0652518575980408	0.249537123111148	inst_5424	0.638868047647637
inst_4001	0.181812029812748	-0.0676543938043737	0.249466423617121	inst_4001	0.638687041923297
inst_5573	0.123762936938901	-0.125570101486719	0.24933303842562	inst_5573	0.638345547496267
inst_7350	0.179201312980427	-0.0697661894717946	0.248967502452222	inst_7350	0.637409697748708
inst_1008	0.114190545999548	-0.134648771324713	0.248839317324261	inst_1008	0.637081516589061
inst_6899	0.186035478680096	-0.0620767914040812	0.248112270084177	inst_6899	0.63522012119815
inst_986	0.117188062078786	-0.130790609112648	0.247978671191434	inst_986	0.634878079650543
inst_6894	0.168380906791354	-0.0794510228809919	0.247831929672346	inst_6894	0.634502390187429
inst_4542	0.147585638991644	-0.0999118482379264	0.24749748722957	inst_4542	0.633646146483875
inst_6467	0.135517929890321	-0.111281181682384	0.246799111572706	inst_6467	0.631858156437093
inst_6728	0.118221663749645	-0.128490649502183	0.246712313251828	inst_6728	0.631635934295925
inst_4199	0.130787296743407	-0.115848725165244	0.246636021908651	inst_4199	0.631440612249811
inst_1504	0.170594139314689	-0.0760038081561216	0.24659794747081	inst_1504	0.631343133600279
inst_1464	0.158489388664859	-0.0879597515081965	0.246449140173055	inst_1464	0.630962155304918
inst_3816	0.156940767002249	-0.0895064142427603	0.246447181245009	inst_3816	0.630957140032958
inst_144	0.155616531643099	-0.0907219469037897	0.246338478546889	inst_144	0.630678838032613
inst_2508	0.18742239973672	-0.0588478724972913	0.246270272234011	inst_2508	0.630504215381675
inst_5301	0.159490935149509	-0.0863736608945961	0.245864596044105	inst_5301	0.629465598152337
inst_4526	0.140531361013343	-0.105038434168264	0.245569795181607	inst_4526	0.628710845315882
inst_6884	0.140030587771018	-0.105343278989108	0.245373866760125	inst_6884	0.628209226933214
inst_4292	0.103917927325907	-0.14132137888589	0.245239306211796	inst_4292	0.627864723343009
inst_2673	0.173573846957144	-0.0716257108237542	0.245199557780898	inst_2673	0.627762958915622
inst_6761	0.104578264161803	-0.140576736910265	0.245155001072068	inst_6761	0.627648884275244
inst_1056	0.15258553570271	-0.0924859438008475	0.245071479503558	inst_1056	0.627435051316263
inst_7095	0.184981219222569	-0.0600480186689404	0.245029237891509	inst_7095	0.627326903815473
inst_2437	0.138865203667968	-0.105823465678512	0.24468866934648	inst_2437	0.626454975988702
inst_6908	0.177218165460323	-0.0674322513639481	0.244650416824271	inst_6908	0.626357041405356
inst_2724	0.11560880990491	-0.128972118399036	0.244580928303946	inst_2724	0.626179136030954
inst_2899	0.202662147597749	-0.0415807053423174	0.244242852940066	inst_2899	0.625313591277585
inst_6450	0.162592452499557	-0.0813929260615075	0.243985378561064	inst_6450	0.62465440216864
inst_1812	0.159158985887882	-0.084676338784852	0.243835324672734	inst_1812	0.624270232336577
inst_7554	0.189941225035243	-0.0538113616401997	0.243752586675443	inst_7554	0.624058405486379
inst_7178	0.117217267915109	-0.126435591514351	0.24365285942946	inst_7178	0.623803082550282
inst_4539	0.141956035955946	-0.101693475487399	0.243649511443345	inst_4539	0.623794510994571
inst_7497	0.156368047675322	-0.0871772844128451	0.243545332088167	inst_7497	0.623527789713112
inst_6071	0.175923848274968	-0.067584834050301	0.243508682325269	inst_6071	0.623433958534096
inst_4547	0.176234427412456	-0.0668350632448824	0.243069490657338	inst_4547	0.622309534560878
inst_1428	0.137578009857326	-0.1053881562498	0.242966166107126	inst_1428	0.622045001761728
inst_3057	0.124562891919172	-0.118376597149653	0.242939489068825	inst_3057	0.621976702876322
inst_2693	0.165284375803606	-0.0775270706047532	0.242811446408359	inst_2693	0.621648886463727
inst_2218	0.171675467596125	-0.0708954936819228	0.242570961278047	inst_2218	0.621033193440681
inst_4103	0.161838799454919	-0.08066944050878	0.242508239963699	inst_4103	0.620872613551229
inst_1269	0.178711937137643	-0.0637808451029293	0.242492782240572	inst_1269	0.620833038496133
inst_3573	0.131169109628025	-0.111283425545419	0.242452535173444	inst_3573	0.620729997454066
inst_1651	0.0950414900960159	-0.147338457889102	0.242379947985118	inst_1651	0.620544158831292
inst_3761	0.169277739667723	-0.0729794013373424	0.242257141005065	inst_3761	0.620229746872841
inst_903	0.195101397677352	-0.0471224059340561	0.242223803611409	inst_903	0.620144396062774
inst_2699	0.165292923853261	-0.0763692372788993	0.241662161132161	inst_2699	0.618706471998734
inst_7494	0.143805976368917	-0.0978000525705054	0.241606028939422	inst_7494	0.618562761660416
inst_6028	0.159619868231815	-0.0818109256896674	0.241430793921482	inst_6028	0.618114122786989
inst_427	0.165087770661526	-0.0761528647719915	0.241240635433518	inst_427	0.617627276659909
inst_4227	0.149186261289659	-0.0918922817522647	0.241078543041923	inst_4227	0.617212285701989
inst_2990	0.160083599925632	-0.080957616632795	0.241041216558427	inst_2990	0.617116721974478
inst_1108	0.175920998925083	-0.0651127380898956	0.241033737014978	inst_1108	0.617097572754271
inst_3092	0.184855135490149	-0.056122220013976	0.240977355504125	inst_3092	0.616953224108613
inst_2216	0.15227353189028	-0.088642206422577	0.240915738312857	inst_2216	0.61679547100881
inst_2664	0.181090431954319	-0.0596803456831281	0.240770777637447	inst_2664	0.616424340883841
inst_1656	0.154946222082604	-0.0856896032209051	0.240635825303509	inst_1656	0.616078834239243
inst_4800	0.171020117122527	-0.0695472525499901	0.240567369672517	inst_4800	0.615903573280966
inst_3681	0.179545371979066	-0.060151236368532	0.239696608347598	inst_3681	0.613674239301787
inst_1369	0.133944376416216	-0.105591706682224	0.23953608309844	inst_1369	0.613263260561433
inst_1223	0.116431559684264	-0.123031010187138	0.239462569871402	inst_1223	0.613075051082825
inst_1294	0.170899019752406	-0.0685487334995929	0.239447753251999	inst_1294	0.613037117389462
inst_6033	0.172486107638466	-0.0669395631519224	0.239425670790388	inst_6033	0.612980581596469
inst_7552	0.168314659406523	-0.0710586545797244	0.239373313986248	inst_7552	0.612846537055018
inst_1119	0.141087696578429	-0.098176380456594	0.239264077035023	inst_1119	0.612566867253229
inst_4524	0.117331954247989	-0.121716106448862	0.239048060696851	inst_4524	0.61201381953629
inst_4658	0.128017728654986	-0.110600008975452	0.238617737630438	inst_4658	0.610912101067031
inst_1307	0.161187010668678	-0.0770504099858316	0.23823742065451	inst_1307	0.609938408812872
inst_881	0.16622822295308	-0.0719404927523224	0.238168715705403	inst_881	0.609762509547254
inst_1644	0.137181237885811	-0.100956526756464	0.238137764642275	inst_1644	0.609683268250301
inst_4148	0.158099027730585	-0.0799661497233638	0.238065177453949	inst_4148	0.609497429627528
inst_4826	0.180283353599334	-0.0576390714253659	0.2379224250247	inst_4826	0.609131953081857
inst_2241	0.124135489436391	-0.113392977349805	0.237528466786197	inst_2241	0.608123336297511
inst_6139	0.0956070860482295	-0.141903501067438	0.237510587115667	inst_6139	0.60807756054254
inst_2135	0.138213414881727	-0.0991284194869888	0.237341834368716	inst_2135	0.607645517659958
inst_6138	0.192950850851493	-0.0443576461235664	0.237308496975059	inst_6138	0.607560166849891
inst_3195	0.126833823777682	-0.110451914015169	0.237285737792851	inst_3195	0.607501898508404
inst_2969	0.150169287000055	-0.0870442553900795	0.237213542390134	inst_2969	0.607317062940022
inst_1795	0.141978830755028	-0.0952003769689898	0.237179207724018	inst_1795	0.607229158900594
inst_5870	0.18415562009333	-0.0526163442983441	0.236771964391674	inst_5870	0.606186529453689
inst_7200	0.132892253971103	-0.103618068867362	0.236510322838465	inst_7200	0.605516671493486
inst_489	0.131887145799097	-0.104497342625063	0.23638448842416	inst_489	0.60519450866019
inst_971	0.150256192171554	-0.0861178605086517	0.236374052680205	inst_971	0.605167790938662
inst_6611	0.17779658348702	-0.05844654156596	0.23624312505298	inst_6611	0.604832588398272
inst_1797	0.149147082728737	-0.0870769516800123	0.236224034408749	inst_1797	0.604783712293362
inst_3459	0.186448634413451	-0.0495053884768016	0.235954022890252	inst_3459	0.604092425443879
inst_5215	0.187436646486146	-0.0484722498252993	0.235908896311445	inst_5215	0.603976891815295
inst_1299	0.161161366519711	-0.0743638648296908	0.235525231349402	inst_1299	0.602994628005425
inst_6308	0.112552882153026	-0.122831306377059	0.235384188530084	inst_6308	0.602633528424373
inst_1806	0.157031946198575	-0.0782983183849315	0.235330264583507	inst_1806	0.602495471665355
inst_1735	0.150923652382163	-0.0844009847353203	0.235324637117484	inst_1735	0.602481064156818
inst_3556	0.141110491377511	-0.0936553169937364	0.234765808371247	inst_3556	0.601050343847045
inst_3986	0.143554521241547	-0.0910723100890493	0.234626831330596	inst_3986	0.600694533098242
inst_6086	0.153907634049446	-0.080467813387528	0.234375447436974	inst_6086	0.600050936925751
inst_347	0.151869636544052	-0.0818295176976683	0.23369915424172	inst_347	0.598319482671962
inst_6266	0.175651735360931	-0.0578054378417884	0.233457173202719	inst_6266	0.597699959804875
inst_2683	0.132754060501671	-0.100460312473955	0.233214372975626	inst_2683	0.597078339642242
inst_3570	0.16556574910477	-0.0675393156858848	0.233105064790655	inst_3570	0.596798487466926
inst_2352	0.148612829625261	-0.0844820843564281	0.233094913981689	inst_2352	0.596772499239503
inst_5821	0.142532316970229	-0.090551733865022	0.233084050835251	inst_5821	0.596744687276821
inst_1952	0.114704853653828	-0.117655034908098	0.232359888561926	inst_1952	0.594890678013704
inst_3134	0.131464729678615	-0.10076836281342	0.232233092492034	inst_3134	0.59456605313781
inst_1991	0.124559330231816	-0.107439688167149	0.231999018398965	inst_1991	0.593966773732085
inst_495	0.111089740986972	-0.120578788442182	0.231668529429154	inst_495	0.593120651759212
inst_6903	0.188912609726683	-0.0426811598848578	0.231593769611541	inst_6903	0.592929250743902
inst_6869	0.16622252425331	-0.0653669357165295	0.23158945996984	inst_6869	0.592918217145592
inst_6616	0.155149950599396	-0.0763948814278662	0.231544832027263	inst_6616	0.592803960131688
inst_1319	0.113508126702041	-0.117983921118598	0.231492047820639	inst_1319	0.592668821349082
inst_5393	0.135669657771709	-0.0957863457728826	0.231456003544591	inst_5393	0.592576540345036
inst_1341	0.159378385829043	-0.0720690340490188	0.231447419878062	inst_1341	0.592554564335179
inst_2666	0.15339546340758	-0.0779982818420193	0.2313937452496	inst_2666	0.592417145883501
inst_1615	0.103387235909787	-0.127925196017464	0.23131243192725	inst_1615	0.59220896650382
inst_4535	0.162303955823679	-0.0687327302684301	0.231036686092109	inst_4535	0.591502998585511
inst_1666	0.145650930419588	-0.0848596944499651	0.230510624869553	inst_1666	0.590156170097599
inst_4546	0.133016913028581	-0.0973644225899308	0.230381335618512	inst_4546	0.589825162148302
inst_2336	0.159773020788144	-0.0705153191734891	0.230288339961634	inst_2336	0.589587073510392
inst_6037	0.153279352399758	-0.0769096877183759	0.230189040118134	inst_6037	0.589332844815449
inst_960	0.181131035190183	-0.0488120347991101	0.229943069989293	inst_960	0.588703109030918
inst_6080	0.144500505403436	-0.0854344439386848	0.229934949342121	inst_6080	0.588682318448979
inst_1503	0.144516176827804	-0.085177361345292	0.229693538173096	inst_1503	0.588064254570098
