	kUp	kDown	score	instance	ConScore
inst_2430	0.0383947135853798	-0.0635324827355477	0.101927196320928	inst_2430	0.504224118035418
inst_911	0.0419995124409659	-0.0599032735515758	0.101902785992542	inst_911	0.504103362469234
inst_3624	0.0559728101297674	-0.0458764709798322	0.1018492811096	inst_3624	0.503838678916798
inst_4145	0.0436699600533909	-0.0581170096941265	0.101786969747517	inst_4145	0.503530430552048
inst_2686	0.0334831142363097	-0.0682814965524267	0.101764610788736	inst_2686	0.503419822915632
inst_2701	0.0280125712852871	-0.0737519495554068	0.101764520840694	inst_2701	0.503419377951246
inst_4715	0.0448283391179196	-0.0569003254771187	0.101728664595038	inst_4715	0.503242000524079
inst_7067	0.0480433246341614	-0.0535778130226153	0.101621137656777	inst_7067	0.502710075016786
inst_2503	0.0418489957653115	-0.0597718320960892	0.101620827861401	inst_2503	0.50270854248861
inst_862	0.0346994293083985	-0.0668827510313794	0.101582180339778	inst_862	0.502517356885475
inst_5218	0.0439518925510716	-0.0576050686207347	0.101556961171806	inst_5218	0.502392600067009
inst_1693	0.0266965127249936	-0.0747450982227116	0.101441610947705	inst_1693	0.50182197351088
inst_6455	0.0341175841727598	-0.0673072771562194	0.101424861328979	inst_6455	0.501739114744678
inst_6719	0.0555149256360402	-0.0458242559679843	0.101339181604024	inst_6719	0.501315265317752
inst_6819	0.0334490542957845	-0.0678803661559095	0.101329420451694	inst_6819	0.501266977828225
inst_3364	0.0382925824904716	-0.0630066105693819	0.101299193059854	inst_3364	0.501117445803982
inst_4723	0.0366717873521456	-0.0645741243670126	0.101245911719158	inst_4723	0.500853868093719
inst_6916	0.0572330279291999	-0.0439960924879932	0.101229120417193	inst_6916	0.500770803124509
inst_4788	0.0433174226146213	-0.0578727370215919	0.101190159636213	inst_4788	0.500578067857214
inst_4590	0.0281608952609077	-0.0730272136984966	0.101188108959404	inst_4590	0.500567923354641
inst_704	0.036700974625929	-0.0644654405745311	0.10116641520046	inst_704	0.500460606398369
inst_1954	0.0411614137613757	-0.059997494530185	0.101158908291561	inst_1954	0.500423470436078
inst_7153	0.0439745504514208	-0.0570781330123723	0.101052683463793	inst_7153	0.499897986345199
inst_956	0.0285688349205314	-0.0724769887060311	0.101045823626563	inst_956	0.499864051384734
inst_838	0.0341960828339702	-0.0668387245244446	0.101034807358415	inst_838	0.499809554956976
inst_7219	0.04628015017364	-0.0547313287731515	0.101011478946791	inst_7219	0.499694151529819
inst_6895	0.0235974479505393	-0.0773306452350452	0.100928093185584	inst_6895	0.499281650122747
inst_3990	0.0441773021145473	-0.0566971016733688	0.100874403787916	inst_3990	0.49901605379356
inst_2764	0.0419011820261163	-0.0589718045316675	0.100872986557784	inst_2764	0.499009042891275
inst_2991	0.059941694644301	-0.0409112593644061	0.100852954008707	inst_2991	0.498909943781766
inst_2141	0.0188491803906544	-0.0819828858120434	0.100832066202698	inst_2141	0.498806613797788
inst_5786	0.0363685125741359	-0.0643696244326269	0.100738137006763	inst_5786	0.498341955024785
inst_2102	0.0473723096971477	-0.0533504490810051	0.100722758778153	inst_2102	0.498265880394679
